SEZ_ID,AOP_BarriersPerMile,AOP_DataSource,AOP_NumberofBarriers,AOP_Rating,AOP_Score,AOP_StreamMiles,Acres,Assessment_Unit_Name,Bank_Stability_Data_Source,Bank_Stability_Percent_Unstable,Bank_Stability_Rating,Bank_Stability_Score,Biotic_Integrity_CSCI,Biotic_Integrity_Data_Source,Biotic_Integrity_Rating,Biotic_Integrity_Score,Comments,ConiferEncroachment_Comments,Conifer_Encroachment_Data_Sourc,Conifer_Encroachment_Rating,Conifer_Encroachment_Score,Conifer_Percent_Encroached,Ditches_Data_Source,Ditches_Length,Ditches_Meadow_Length,Ditches_Percent,Ditches_Rating,Ditches_Score,Feature_Type,Habitat_Frag_Data_Source,Habitat_Frag_Impervious_Acres,Habitat_Frag_Percent_Impervious,Habitat_Frag_Rating,Habitat_Frag_Score,Headcuts_Data_Source,Headcuts_Rating,Headcuts_Score,Incision_Data_Source,Incision_Rating,Incision_Ratio,Incision_Score,Invasive_Percent_Cover,Invasives_Data_Source,Invasives_Number_of_Invasives,Invasives_Plant_Types,Invasives_Rating,Invasives_Scores,NDVI_ID,Number_of_Headcuts,Ownership_Primary,Ownership_Secondary,Ownership_Secondary_2,Ownership_Secondary_3,SEZ_Type,Threshold_Year,VegetationVigor_DataSource,VegetationVigor_Rating,VegetationVigor_Raw,VegetationVigor_Score
153,,"USFS / TRPA 2009, 2019",,,,,8.89408504,Tahoe Valley meadows - 1,,,,,,<Null>,<Null>,,Ditching has cut off floodplain in upper half. The lower portion is healthier. There is development in the historic meadow.,very heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",D,3.0,73.0,"TRPA, 2019",581.0,1578.0,36.81875792,C,6.0,Meadow,"TRPA LIDAR, 2009",0.12,1.3492113,B,9.0,"TRPA, 2022",A,12.0,<Null>,,,,25,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_397,0.0,local,State of California,USFS,private,Non-Channeled Meadow,test,DRI 2020,NA,,
154,,"USFS / TRPA 2009, 2019",,,,,30.54248331,Fallen Leaf meadows - 1,,,NA,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,12.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.26,0.85127328,A,12.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0.1,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_394,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
154,,"USFS / TRPA 2009, 2019",,,,,30.54248331,Fallen Leaf meadows - 1,,,,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,12.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.26,0.85127328,A,12.0,"TRPA, 2019",A,12.0,<Null>,,,,0.1,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_394,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
154,,"USFS / TRPA 2009, 2019",,,,,30.54248331,Fallen Leaf meadows - 1,,,NA,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,12.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.26,0.85127328,A,12.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0.1,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_394,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
154,,"USFS / TRPA 2009, 2019",,,,,30.54248331,Fallen Leaf meadows - 1,,,,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,12.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.26,0.85127328,A,12.0,"TRPA, 2019",A,12.0,<Null>,,,,0.1,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_394,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
155,,"USFS / TRPA 2009, 2019",,,,,64.33539001,Fallen Leaf meadows - 2,,,NA,,,<Null>,<Null>,,No indications of degradation except a couple berms built across meadow for roads. Does not appears berms are impacting meadow hydrology.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,24.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.16,0.24869671,A,12.0,"TRPA, 2022",A,12.0,<Null>,NA,,,0,"USFS, 2023",3.0,"Klamathweed, Bull thistle, Cheatgrass",D,3.0,TRPA_151,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
155,,"USFS / TRPA 2009, 2019",,,,,64.33539001,Fallen Leaf meadows - 2,,,,,,<Null>,<Null>,,No indications of degradation except a couple berms built across meadow for roads. Does not appears berms are impacting meadow hydrology.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,24.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.16,0.24869671,A,12.0,"TRPA, 2022",A,12.0,<Null>,,,,0,"USFS, 2023",3.0,"Klamathweed, Bull thistle, Cheatgrass",D,3.0,TRPA_151,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
155,,"USFS / TRPA 2009, 2019",,,,,64.33539001,Fallen Leaf meadows - 2,,,NA,,,<Null>,<Null>,,Meadow is moderately impaired. A couple berms built across meadow for roads. Does not appears berms are impacting meadow hydrology. An extreme invasive species infestation is present and a minoir decrease in vegetation vigor. ,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,24.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.16,0.24869671,A,12.0,"TRPA, 2022",A,12.0,<Null>,NA,,,0,"USFS, 2023",3.0,"Klamathweed, Bull thistle, Cheatgrass",D,3.0,TRPA_151,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
155,,"USFS / TRPA 2009, 2019",,,,,64.33539001,Fallen Leaf meadows - 2,,,,,,<Null>,<Null>,,Meadow is moderately impaired. A couple berms built across meadow for roads. Does not appears berms are impacting meadow hydrology. An extreme invasive species infestation is present and a minoir decrease in vegetation vigor. ,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,24.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.16,0.24869671,A,12.0,"TRPA, 2022",A,12.0,<Null>,,,,0,"USFS, 2023",3.0,"Klamathweed, Bull thistle, Cheatgrass",D,3.0,TRPA_151,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
156,,"USFS / TRPA 2009, 2019",,,,,2.42433985,Tahoe Island meadows - 2,,,NA,,,<Null>,<Null>,,Some ditching and lots of invasive Reed Canary Grass in parts of the meadow.,very heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",D,3.0,100.0,"TRPA, 2019",173.0,1003.0,17.24825523,C,6.0,Meadow,"TRPA LIDAR, 2009",0.07,2.88738396,B,9.0,"TRPA, 2019",A,12.0,<Null>,NA,,,2,"TRPA, 2019",1.0,Reed Canarygrass (Level 1),C,6.0,TRPA_396,0.0,State of California,local,USFS,,Non-Channeled Meadow,test,DRI 2020,NA,,
156,,"USFS / TRPA 2009, 2019",,,,,2.42433985,Tahoe Island meadows - 2,,,,,,<Null>,<Null>,,Some ditching and lots of invasive Reed Canary Grass in parts of the meadow.,very heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",D,3.0,100.0,"TRPA, 2019",173.0,1003.0,17.24825523,C,6.0,Meadow,"TRPA LIDAR, 2009",0.07,2.88738396,B,9.0,"TRPA, 2019",A,12.0,<Null>,,,,2,"TRPA, 2019",1.0,Reed Canarygrass (Level 1),C,6.0,TRPA_396,0.0,State of California,local,USFS,,Non-Channeled Meadow,test,DRI 2020,NA,,
156,,"USFS / TRPA 2009, 2019",,,,,2.42433985,Tahoe Island meadows - 2,,,NA,,,<Null>,<Null>,,Some ditching and lots of invasive Reed Canary Grass in parts of the meadow.,very heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",D,3.0,100.0,"TRPA, 2019",173.0,1003.0,17.24825523,C,6.0,Meadow,"TRPA LIDAR, 2009",0.07,2.88738396,B,9.0,"TRPA, 2019",A,12.0,<Null>,NA,,,2,"TRPA, 2019",1.0,Reed Canarygrass (Level 1),C,6.0,TRPA_396,0.0,State of California,local,USFS,,Non-Channeled Meadow,test,DRI 2020,NA,,
156,,"USFS / TRPA 2009, 2019",,,,,2.42433985,Tahoe Island meadows - 2,,,,,,<Null>,<Null>,,Some ditching and lots of invasive Reed Canary Grass in parts of the meadow.,very heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",D,3.0,100.0,"TRPA, 2019",173.0,1003.0,17.24825523,C,6.0,Meadow,"TRPA LIDAR, 2009",0.07,2.88738396,B,9.0,"TRPA, 2019",A,12.0,<Null>,,,,2,"TRPA, 2019",1.0,Reed Canarygrass (Level 1),C,6.0,TRPA_396,0.0,State of California,local,USFS,,Non-Channeled Meadow,test,DRI 2020,NA,,
157,,"USFS / TRPA 2009, 2019",,,,,31.82403537,Tallac meadows,,,NA,,,<Null>,<Null>,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,60.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.12,0.37707349,A,12.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_158,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
157,,"USFS / TRPA 2009, 2019",,,,,31.82403537,Tallac meadows,,,,,,<Null>,<Null>,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,60.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.12,0.37707349,A,12.0,"TRPA, 2019",A,12.0,<Null>,,,,0,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_158,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
157,,"USFS / TRPA 2009, 2019",,,,,31.82403537,Tallac meadows,,,NA,,,<Null>,<Null>,,No signs of degradation besides minor invasive species infestation,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,60.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.12,0.37707349,A,12.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_158,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
157,,"USFS / TRPA 2009, 2019",,,,,31.82403537,Tallac meadows,,,,,,<Null>,<Null>,,No signs of degradation besides minor invasive species infestation,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,60.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.12,0.37707349,A,12.0,"TRPA, 2019",A,12.0,<Null>,,,,0,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_158,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
158,,"USFS / TRPA 2009, 2019",,,,,11.25590091,Tahoe Island meadows - 1,,,NA,,,<Null>,<Null>,,No indications of degradation except a very small amount at the top that has been lost to development.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,65.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.35,3.10948011,B,9.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0.5,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_395,0.0,USFS,State of California,private,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
158,,"USFS / TRPA 2009, 2019",,,,,11.25590091,Tahoe Island meadows - 1,,,,,,<Null>,<Null>,,No indications of degradation except a very small amount at the top that has been lost to development.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,65.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.35,3.10948011,B,9.0,"TRPA, 2019",A,12.0,<Null>,,,,0.5,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_395,0.0,USFS,State of California,private,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
158,,"USFS / TRPA 2009, 2019",,,,,11.25590091,Tahoe Island meadows - 1,,,NA,,,<Null>,<Null>,,No indications of degradation except a very small amount at the top that has been lost to development.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,65.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.35,3.10948011,B,9.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0.5,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_395,0.0,USFS,State of California,private,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
158,,"USFS / TRPA 2009, 2019",,,,,11.25590091,Tahoe Island meadows - 1,,,,,,<Null>,<Null>,,No indications of degradation except a very small amount at the top that has been lost to development.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,65.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.35,3.10948011,B,9.0,"TRPA, 2019",A,12.0,<Null>,,,,0.5,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_395,0.0,USFS,State of California,private,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
159,,"USFS / TRPA 2009, 2019",,,,,17.81509124,Tallac marsh,,,NA,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,19.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",NA,,,0.1,"TRPA, 2023",1.0,Bull thistle,B,9.0,TRPA_159,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
159,,"USFS / TRPA 2009, 2019",,,,,17.81509124,Tallac marsh,,,,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,19.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",,,,0.1,"TRPA, 2023",1.0,Bull thistle,B,9.0,TRPA_159,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
159,,"USFS / TRPA 2009, 2019",,,,,17.81509124,Tallac marsh,,,NA,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,19.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",NA,,,0.1,"TRPA, 2023",1.0,Bull thistle,B,9.0,TRPA_159,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
159,,"USFS / TRPA 2009, 2019",,,,,17.81509124,Tallac marsh,,,,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,19.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",,,,0.1,"TRPA, 2023",1.0,Bull thistle,B,9.0,TRPA_159,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
160,3.4,"USFS / TRPA 2009, 2019",3.0,D,3.0,,177.88827639,Baldwin marsh - 1,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,Mostly stable and healthy. Extensive conifer encroachment in portions of the meadow. Historic swale system connecting to Taylor Creek marsh have been modified by road building. Project planned https://laketahoeinfo.org/Project/Detail/251,moderate to large amounts of conifer encroachment in portions of the meadow since 1940.,"TRPA LIDAR, 2009",C,6.0,46.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",1.34,0.75328179,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0.1,"USFS, 2023",5.0,"Bull thistle, Wooly mullein, Oxeye daisy, Perennial pepperweed, White sweetclover, Tall tumblemustard",D,3.0,TRPA_160,0.0,USFS,private,,,Channeled Meadow,test,DRI 2024,A,,12.0
160,3.4,"USFS / TRPA 2009, 2019",3.0,D,3.0,,177.88827639,Baldwin marsh - 1,"TRPA, 2019.0",0.0,A,12.0,,,,,Mostly stable and healthy. Extensive conifer encroachment in portions of the meadow. Historic swale system connecting to Taylor Creek marsh have been modified by road building. Project planned https://laketahoeinfo.org/Project/Detail/251,moderate to large amounts of conifer encroachment in portions of the meadow since 1940.,"TRPA LIDAR, 2009",C,6.0,46.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",1.34,0.75328179,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0.1,"USFS, 2023",5.0,"Bull thistle, Wooly mullein, Oxeye daisy, Perennial pepperweed, White sweetclover, Tall tumblemustard",D,3.0,TRPA_160,0.0,USFS,private,,,Channeled Meadow,test,DRI 2024,A,,12.0
160,3.4,"USFS / TRPA 2009, 2019",3.0,D,3.0,,177.8882764,Baldwin marsh - 1,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,Moderately impaired meadow. Conifner encroachment data has not been updated since conifer encroachment project took place. Historic swale system connecting to Taylor Creek marsh have been modified by road building. There is a large invasive species infestation present. Project https://www.laketahoeinfo.org/Project/Detail/184 ,moderate to large amounts of conifer encroachment in portions of the meadow since 1940.,"TRPA LIDAR, 2009",C,6.0,46.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",1.34,0.75328179,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0.1,"USFS, 2023",5.0,"Bull thistle, Wooly mullein, Oxeye daisy, Perennial pepperweed, White sweetclover, Tall tumblemustard",D,3.0,TRPA_160,0.0,USFS,private,,,Channeled Meadow,test,DRI 2024,A,,12.0
160,3.4,"USFS / TRPA 2009, 2019",3.0,D,3.0,,177.8882764,Baldwin marsh - 1,"TRPA, 2019.0",0.0,A,12.0,,,,,Moderately impaired meadow. Conifner encroachment data has not been updated since conifer encroachment project took place. Historic swale system connecting to Taylor Creek marsh have been modified by road building. There is a large invasive species infestation present. Project https://www.laketahoeinfo.org/Project/Detail/184 ,moderate to large amounts of conifer encroachment in portions of the meadow since 1940.,"TRPA LIDAR, 2009",C,6.0,46.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",1.34,0.75328179,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0.1,"USFS, 2023",5.0,"Bull thistle, Wooly mullein, Oxeye daisy, Perennial pepperweed, White sweetclover, Tall tumblemustard",D,3.0,TRPA_160,0.0,USFS,private,,,Channeled Meadow,test,DRI 2024,A,,12.0
161,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,80.24445566,Trout Creek below Black Bart,"TRPA, 2019.0",24.53575338,C,6.0,0.73362242,"TRPA, 634TRT002, 2020",C,6.0,Lots of bank instability. Moderate incision. Widespread conifer encroachment. East side of meadow much drier than west side of meadow. ,some conifer encroachment is occurring since 1940.,"TRPA LIDAR, 2009",B,9.0,39.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.47,0.58571025,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",C,1.89066,6.0,0.5,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_342,0.0,local,private,State of California,,Channeled Meadow,test,DRI 2024,B,,9.0
161,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,80.24445566,Trout Creek below Black Bart,"TRPA, 2019.0",24.53575338,C,6.0,0.73362242,"TRPA, 634TRT002, 2020",C,6.0,Lots of bank instability. Moderate incision. Widespread conifer encroachment. East side of meadow much drier than west side of meadow. ,some conifer encroachment is occurring since 1940.,"TRPA LIDAR, 2009",B,9.0,39.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.47,0.58571025,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",C,1.89066,6.0,0.5,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_342,0.0,local,private,State of California,,Channeled Meadow,test,DRI 2024,B,,9.0
161,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,80.24445566,Trout Creek below Black Bart,"TRPA, 2019.0",24.53575338,C,6.0,0.73362242,"TRPA, 634TRT002, 2020",C,6.0,Lots of bank instability. Moderate incision. Widespread conifer encroachment. East side of meadow much drier than west side of meadow. ,some conifer encroachment is occurring since 1940.,"TRPA LIDAR, 2009",B,9.0,39.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.47,0.58571025,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",C,1.89066,6.0,0.5,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_342,0.0,local,private,State of California,,Channeled Meadow,test,DRI 2024,B,,9.0
161,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,80.24445566,Trout Creek below Black Bart,"TRPA, 2019.0",24.53575338,C,6.0,0.73362242,"TRPA, 634TRT002, 2020",C,6.0,Lots of bank instability. Moderate incision. Widespread conifer encroachment. East side of meadow much drier than west side of meadow. ,some conifer encroachment is occurring since 1940.,"TRPA LIDAR, 2009",B,9.0,39.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.47,0.58571025,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2020",C,1.89066,6.0,0.5,"USFS, 2023",1.0,Bull thistle,B,9.0,TRPA_342,0.0,local,private,State of California,,Channeled Meadow,test,DRI 2024,B,,9.0
162,,"USFS / TRPA 2009, 2019",,NA,,,491.20331741,Tahoe Keys,,,NA,,,<Null>,NA,,Former marsh has been completely developed by Tahoe Keys. There is not enough remaining SEZ to obtain measurements for indicators.,,,A,12.0,,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",363.69,60.68725997,D,3.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0.1,"USFS, 2023",2.0,"Bull thistle, Oxeye daisy",C,6.0,TRPA_161,0.0,USFS,private,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
162,,"USFS / TRPA 2009, 2019",,NA,,,491.20331741,Tahoe Keys,,,,,,<Null>,,,Former marsh has been completely developed by Tahoe Keys. There is not enough remaining SEZ to obtain measurements for indicators.,,,A,12.0,,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",363.69,60.68725997,D,3.0,"TRPA, 2019",A,12.0,<Null>,,,,0.1,"USFS, 2023",2.0,"Bull thistle, Oxeye daisy",C,6.0,TRPA_161,0.0,USFS,private,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
162,,"USFS / TRPA 2009, 2019",,NA,,,491.2033174,Tahoe Keys,,,NA,,,<Null>,NA,,Former marsh has been completely developed by Tahoe Keys. There is not enough remaining SEZ to obtain measurements for indicators.,,,A,12.0,,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",363.69,60.68725997,D,3.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0.1,"USFS, 2023",2.0,"Bull thistle, Oxeye daisy",C,6.0,TRPA_161,0.0,USFS,private,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
162,,"USFS / TRPA 2009, 2019",,NA,,,491.2033174,Tahoe Keys,,,,,,<Null>,,,Former marsh has been completely developed by Tahoe Keys. There is not enough remaining SEZ to obtain measurements for indicators.,,,A,12.0,,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",363.69,60.68725997,D,3.0,"TRPA, 2019",A,12.0,<Null>,,,,0.1,"USFS, 2023",2.0,"Bull thistle, Oxeye daisy",C,6.0,TRPA_161,0.0,USFS,private,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
163,,"USFS / TRPA 2009, 2019",,,,,6.18043864,Bijou Park Creek meadows - 4,,,NA,,,<Null>,<Null>,,"Meadow appears mostly healthy and stable. All conifers were removed around 2005 which resulted in decreasing NDVI. Since 2005, NDVI trends are stable.",less conifers than in 1940 but still a moderate amount of conifers in potential meadow habitat.,"TRPA LIDAR, 2009",C,6.0,48.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.88,2.7,B,9.0,"TRPA, 2023",A,12.0,"TRPA, 2023",NA,,,0,"TRPA, 2023",2.0,"False salsify, Bull thistle",C,6.0,TRPA_378,0.0,State of California,private,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
163,,"USFS / TRPA 2009, 2019",,,,,6.18043864,Bijou Park Creek meadows - 4,,,,,,<Null>,<Null>,,"Meadow appears mostly healthy and stable. All conifers were removed around 2005 which resulted in decreasing NDVI. Since 2005, NDVI trends are stable.",less conifers than in 1940 but still a moderate amount of conifers in potential meadow habitat.,"TRPA LIDAR, 2009",C,6.0,48.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.88,2.7,B,9.0,"TRPA, 2023",A,12.0,"TRPA, 2023",,,,0,"TRPA, 2023",2.0,"False salsify, Bull thistle",C,6.0,TRPA_378,0.0,State of California,private,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
163,,"USFS / TRPA 2009, 2019",,,,,6.18043864,Bijou Park Creek meadows - 4,,,NA,,,<Null>,<Null>,,Meadow is moderately impaired. Conifers were removed around 2005. Recent NDVI trends are showing a minor decline. Moderate invasive species infestation was observed.,less conifers than in 1940 but still a moderate amount of conifers in potential meadow habitat.,"TRPA LIDAR, 2009",C,6.0,48.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.88,2.7,B,9.0,"TRPA, 2023",A,12.0,"TRPA, 2023",NA,,,0,"TRPA, 2023",2.0,"False salsify, Bull thistle",C,6.0,TRPA_378,0.0,State of California,private,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
163,,"USFS / TRPA 2009, 2019",,,,,6.18043864,Bijou Park Creek meadows - 4,,,,,,<Null>,<Null>,,Meadow is moderately impaired. Conifers were removed around 2005. Recent NDVI trends are showing a minor decline. Moderate invasive species infestation was observed.,less conifers than in 1940 but still a moderate amount of conifers in potential meadow habitat.,"TRPA LIDAR, 2009",C,6.0,48.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.88,2.7,B,9.0,"TRPA, 2023",A,12.0,"TRPA, 2023",,,,0,"TRPA, 2023",2.0,"False salsify, Bull thistle",C,6.0,TRPA_378,0.0,State of California,private,,,Non-Channeled Meadow,test,DRI 2024,B,,9.0
